,Unnamed: 0,Audience Type,Tactic,Media Buy Name,Campaign Name,Fiscal Quarter,Fiscal Week Year,Country,Display Funnel Mapped,Display Dell Vehicle Mapped,Display Business Unit Mapped,Display Site Name Mapped,Audience Type Name,Impressions,Clicks,Spend,Net Rev,HVE,BU,[Net_ROAS],Segment ID,Audience ID Exists,Dell Audience Name,MediaCom Audience Name,Audience Objective,Seed Information,Audience Composition,Audience Object-Audience Composition,Business Unit,Data Type,Audience Source,Data Provider,Attribute Category,Audience Category Reporting,Platform,Claravine ID,submission_name,submitter_name,created_date,Fiscal Week Quarter,Week Quarter,Permutive_flag,Audience Type Name v2,CTR,CPM,CPC
1613730,1613730,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_300x600_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,64997.0,124.0,422.376371007,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,True,IN MARKET-3PD BEHAVIOR - Permutive,0.19077803590934966,6.498397941551148,3.406261056508064
1613731,1613731,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_300x600_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,236138.0,660.0,1521.404527306,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,True,IN MARKET-3PD BEHAVIOR - Permutive,0.2794975819224352,6.442861916785947,2.305158374706061
1613732,1613732,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_300x600_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,209177.0,576.0,1361.214417984,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,True,IN MARKET-3PD BEHAVIOR - Permutive,0.27536488237234497,6.507476529369863,2.3632194756666665
1613733,1613733,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_300x600_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W21,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,124718.0,519.0,777.733338262,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,True,IN MARKET-3PD BEHAVIOR - Permutive,0.41613880915345014,6.235934975400504,1.4985228097533718
1613734,1613734,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_300x600_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,20815.0,132.0,131.391242531,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,True,IN MARKET-3PD BEHAVIOR - Permutive,0.634158059092001,6.312334495844343,0.9953882009924242
1613735,1613735,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_300x600_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W23,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,58353.0,156.0,457.206182039,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,True,IN MARKET-3PD BEHAVIOR - Permutive,0.267338440183024,7.8351786889962804,2.930808859224359
1614013,1614013,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_468x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,99.0,0.0,0.142046557,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,IN MARKET-3PD BEHAVIOR,0.0,1.4348137070707068,inf
1614014,1614014,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_468x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,107.0,0.0,0.158706729,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,IN MARKET-3PD BEHAVIOR,0.0,1.4832404579439251,inf
1614015,1614015,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_468x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,45.0,0.0,0.073913051,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,IN MARKET-3PD BEHAVIOR,0.0,1.6425122444444444,inf
1614057,1614057,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,220466.0,54.0,510.454477519,806.26944,0.0,CSB,1.5795129154685283,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,IN MARKET-3PD BEHAVIOR,0.024493572705088316,2.315343306990647,9.452860694796296
1614058,1614058,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,204656.0,60.0,481.660965469,2682.810624,0.0,CSB,5.569914974089109,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,IN MARKET-3PD BEHAVIOR,0.029317488859354233,2.3535149981872023,8.027682757816667
1614059,1614059,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,165122.0,49.0,384.694369391,66.0976,0.0,CSB,0.1718184752863356,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,IN MARKET-3PD BEHAVIOR,0.02967502816099611,2.3297584173580748,7.850905497775511
1614065,1614065,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,6958.0,18.0,59.837351885,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,True,IN MARKET-3PD BEHAVIOR - Permutive,0.25869502730669736,8.59979187769474,3.3242973269444445
1614066,1614066,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,25143.0,117.0,225.575448541,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,True,IN MARKET-3PD BEHAVIOR - Permutive,0.4653382651234936,8.971699818677166,1.9279952866752135
1614067,1614067,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,25087.0,119.0,231.41261697,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,True,IN MARKET-3PD BEHAVIOR - Permutive,0.4743492645593335,9.224403753736993,1.9446438400840336
1614068,1614068,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W21,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,18198.0,60.0,189.362033769,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,True,IN MARKET-3PD BEHAVIOR - Permutive,0.3297065611605671,10.405650828058029,3.15603389615
1614069,1614069,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,21687.0,80.0,256.423677552,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,True,IN MARKET-3PD BEHAVIOR - Permutive,0.36888458523539447,11.823842742288006,3.2052959694000003
1614070,1614070,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W23,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,14439.0,47.0,150.542181818,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,True,IN MARKET-3PD BEHAVIOR - Permutive,0.32550730660018007,10.426080879423782,3.2030251450638296
1614325,1614325,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,25828.0,16.0,61.692691303,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,IN MARKET-3PD BEHAVIOR,0.06194827319188478,2.3885973092380364,3.8557932064375
1614326,1614326,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,19335.0,14.0,47.092205315,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,IN MARKET-3PD BEHAVIOR,0.07240755107318335,2.435593758210499,3.3637289510714288
1614327,1614327,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_GDNSTORYTELLINGSTANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,16964.0,12.0,40.879310851,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,IN MARKET-3PD BEHAVIOR,0.07073803348266919,2.4097683831054,3.4066092375833334
1614332,1614332,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,63.0,0.0,0.488148809,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,True,IN MARKET-3PD BEHAVIOR - Permutive,0.0,7.748393793650794,inf
1614333,1614333,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,70.0,0.0,0.637075564,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,True,IN MARKET-3PD BEHAVIOR - Permutive,0.0,9.101079485714285,inf
1614334,1614334,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,75.0,1.0,0.711538941,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,True,IN MARKET-3PD BEHAVIOR - Permutive,1.3333333333333335,9.48718588,0.711538941
1614335,1614335,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W21,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,30.0,3.0,0.281306093,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,True,IN MARKET-3PD BEHAVIOR - Permutive,10.0,9.376869766666665,0.09376869766666666
1614336,1614336,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,21.0,2.0,0.185376827,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,True,IN MARKET-3PD BEHAVIOR - Permutive,9.523809523809524,8.827467952380951,0.0926884135
1614337,1614337,3PD,Others,DV360_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_970x250_DCPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_PERMUTIVE-STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W23,United Kingdom,Active Prospects,Display,Consumer Small Business,Display & Video 360,IN MARKET-3PD BEHAVIOR,236.0,0.0,2.902096711,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,True,IN MARKET-3PD BEHAVIOR - Permutive,0.0,12.297019961864407,inf
1623356,1623356,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_120x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,34922.0,11.0,111.939050172,1330.461575,0.0,CSB,11.885589282343192,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,IN MARKET-3PD BEHAVIOR,0.03149876868449688,3.205402043754653,10.176277288363636
1623357,1623357,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_120x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,93742.0,49.0,300.480798384,2495.930272,0.0,CSB,8.306455139307507,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,IN MARKET-3PD BEHAVIOR,0.05227112713618229,3.205402043737066,6.132261191510205
1623358,1623358,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_120x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,70175.0,50.0,224.939088419,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,IN MARKET-3PD BEHAVIOR,0.07125044531528321,3.2054020437335233,4.49878176838
1623360,1623360,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_120x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,350.0,0.0,1.121890715,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,IN MARKET-3PD BEHAVIOR,0.0,3.205402042857143,inf
1623361,1623361,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_120x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W23,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,34338.0,9.0,110.067095376,2395.437665221,0.0,CSB,21.763431269244908,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,IN MARKET-3PD BEHAVIOR,0.026210029704700336,3.2054020436833826,12.229677264
1623413,1623413,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_160x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,54133.0,16.0,173.518028835,3319.603392,0.0,CSB,19.131172791022447,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,IN MARKET-3PD BEHAVIOR,0.029556832246503982,3.205402043762585,10.8448768021875
1623414,1623414,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_160x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,117806.0,21.0,377.615593166,4295.773986167,0.0,CSB,11.376050311244894,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,IN MARKET-3PD BEHAVIOR,0.017825917185881873,3.205402043749894,17.981694912666665
1623415,1623415,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_160x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,91537.0,21.0,293.412886877,784.6816,0.0,CSB,2.6743256179096933,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,IN MARKET-3PD BEHAVIOR,0.022941542764128166,3.2054020437309503,13.972042232238095
1623416,1623416,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_160x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W21,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,2.0,0.0,0.006410804,448.772384,0.0,CSB,70002.5120094141,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,IN MARKET-3PD BEHAVIOR,0.0,3.205402,inf
1623417,1623417,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_160x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,486.0,3.0,1.557825393,173.782112,0.0,CSB,111.55429406972056,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,IN MARKET-3PD BEHAVIOR,0.6172839506172839,3.2054020432098764,0.519275131
1623418,1623418,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_160x600_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W23,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,45834.0,14.0,146.916397273,103.718656,0.0,CSB,0.7059705922904577,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,IN MARKET-3PD BEHAVIOR,0.0305450102543963,3.2054020437448183,10.494028376642857
1623444,1623444,3PD,Others,HYBRID THEORY_IN MARKET-3PD BEHAVIOR_HTML5 BANNER_180x150_CPM_MSFT JS HOME OEM+WIN_STD_FY24Q2_NA_UK CSB_STANDARD-BANNER,2024_Q2_UK_CSBO-CSB_AP_DISPLAY_PROSPECTING_CSB,2024-Q2,2024-W17,United Kingdom,Active Prospects,Display,Consumer Small Business,HYBRID THEORY,IN MARKET-3PD BEHAVIOR,4.0,0.0,0.012821608,0.0,0.0,CSB,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,IN MARKET-3PD BEHAVIOR,0.0,3.205402,inf
