,Fiscal Quarter,BU,Country_x,Permutive_flag,Audience Type Name,Audience Type,Campaign Name,Media Buy Name,Impressions,Clicks,Spend,Net Rev
68,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
69,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
70,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
71,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
72,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
73,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
74,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
75,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
76,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
77,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
78,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
79,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
80,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
81,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
82,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
83,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
84,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
85,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
86,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
87,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
88,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
89,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
90,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
91,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
92,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
93,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
94,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
95,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
96,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
97,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
98,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
99,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
100,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
101,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
102,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
103,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
104,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
105,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
106,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
107,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
108,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
109,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
110,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
111,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
112,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
113,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
114,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
115,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
116,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
117,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
118,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
119,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
120,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
121,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
122,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
123,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
124,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
125,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
126,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
127,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
128,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
129,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
130,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
131,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
132,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_EN NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
133,2024-Q1,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_HTML5 BANNER_300x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_FR NON DCO DESKTOP CON,0.0,0.0,0.0,0.0
